,text
382,"A pesar de un buen servicio bancario por parte de BBVA, esta sucursal tiene el peor servicio. Al querer abrir una cuenta no me dieron la información completa y omitieron muchos datos importantes. Si no fuera porque hice varias preguntas…"
383,"Banco basura solo hacen perder el tiempo en esta sucursal pésimo servicio solo se pasean en sus lugares y no atienden como deben, mal trato y mala atención,  gracias por su respuesta aqui abajo pero resolví mi problema ese mismo día en la…"
384,Pésimo servicio de su sistema. Me hicieron perder media hora para ver si soy candidato a tarjeta de crédito y al final su sistema no les dejó meter la digitalización de mi INE. Muy decepcionante.
385,"Es la única sucursal en la CDMX donde siempre me pueden resolver mis trámites, siempre sonríen, aunque si es mucha espera pero vale la pena, deberían de mejorar eso"
386,"Banco con servicio regular , cajeros Practicaja que permiten pagos y depósitos"
387,"La atención dentro del horario a público esta bien, nada más que las filas siempre son largas debido mucha gente. Lo que si ESTA FATAL es que las 5 PRÁCTICAJAS (PARA DEPOSITAR) están fallando a diario desde el 2018. La excusa del banco es…"
388,"Pésimo servicio del ejecutivo de cuentas empresariales; mal capacitada, me negaron realizar un cambio de sucursal, que tenia que ir a la sucursal de apertura de la cuenta para realizarla, le solicite una hoja que me indicara dicho…"
389,Horrible y pesima atención. Los ejecutivos ignorantes y no saben como resolverte X tramite
390,"Es un servicio de asco, hora y media tratando de pasar con los ejecutivos y nunca pase,m tuve que ir a tes, de verdad su personal es pésimo, por eso voy a cambiar mi nomina a otro banco"
391,Trate de sacar dinero con mi tarjeta y el cajero dio error. Pues aún así me han cargado a mi cuenta el retiro. Voy a reclamar al dia siguiente y me dicen que debo hablar con mi banco en mi país. Siendo el fallo de sus cajeros deberian…
392,Una sucursal muy moderna con estacionamiento sobre Insurgentes y uno adicional en la calle Santander. 8 cajeros automáticos y rápida atención.
393,"Cómo siempre el servicio de Bancomer bien, bastante cajeros en esta sucursal. Con una pantalla digital bastante impresionante dejándome una sensación de era digital en vivo y a todo color :P"
394,El cajero de la caja 6 de muy mal carácter y por su falta de escucha al cliente ahora me hacen ir otro día a sucursal ya que por seguridad no pueden atender dos folios el mismo día. Ojalá cuidaran en serio el tiempo que los clientes invertimos en sucursal.
395,Las practicajas siempre listas y funcionando
396,"El banco muy bien pero pésimo el servicio si vas a pasar con un ejecutivo. Estuve más de hora y media esperando a que me atendieran, los ejecutivos se la pasan platicando y atienden gente que ni siquiera toman su turno, se desaparecen, ni siquiera fui en hora pico."
397,"La gerente una reverenda estúpida , me hicieron ir dos veces por un nip y al comentarle a la gerente que sus empleados no estan bien capacitados y que ya habia perdido tiempo en sus errores me dejo con la palabra en la boca y se fue , la…"
398,Me dirigí a esta sucursal para aperturar una cuenta de nomina y el ejecutivo de la entrada estaba aferrado a instalarme Bancomer Móvil ya que de lo contrario dijo que al retirar efectivo de un cajero se me cobrarían $50. Me parece indignante que crea que soy tan tonta como para creer eso.
399,Muy buen servicio
400,"En cuanto a cajeros tiene 5 practicajas y 5 normales, por lo cual es rápdo el acudir a este servcio."
401,Un muy buen banco pero la modernidad de los muros de los cajeros te laámparean y por lo demás muy bien
402,Despues de la remodelacion quedo muy amplio.
403,Una de las mejores sucursales del sur dw la CDMX
404,Bastante amplio por lo cual tus visitas se vuelven rápidas.
405,"Céntrico, con muchos cajeros automáticos y lugar para estacionarse"
406,"El servicio es muy mal, los ejecutivos estan muy lentos, y la directora su trabajo es hablar en en teléfono"
407,"Atención Deficiente, por parte de los ejecutivos!!!"
408,Siempre encontrarás un cajero electrónico disponible
409,Banco Cr-3452 y Empresas Cr-1817
419,"Del asco, pero del asco lo lentos que son, prefieren saltar turnos y dejarte más de 90 minutos para un trámite en el area de ejecutivos, no hay orden y ni la directora pone atención, solo cuestiona"
420,"Buena atención!
Cajas especiales para cliente preferencias.
Poca gente y rápida atención."
421,"Hola. Muy mala ATENCION. La atención por parte de la gerente fue muy cerrada. No escucha las necesidades del cliente. Nos mando a realizar nuestro trámite a la banca movil, despues a la torre Bancomer y regresamos. El hecho es que no supo…"
422,"Pésimo servicio, soy clienta y me dieron papel de no clienta y se tardaron años en atenderme, tanto que me fui"
423,"Pésimo servicio. Atienden sin dar soluciones: la app me marcaba que debía asistir a la sucursal, en la sucursal el ejecutivo me dice que debo llamar a atención a clientes y en atención a clientes me dicen que vaya a ventanilla, y en…"
424,El gerente de sucursal me negó la impresión de estado de movimientos de mi tarjeta ya que nosotros tenemos banca móvil el problema aquí es que niega el servicio de detalle de movimientos por no imprimir dos hojas que las cuales con gusto se las pago pero negar el servicio?? Banconer no te vuelvas cuadrado hay más bancos
425,En atención es uno de los peores bancos ya que si no eres cliente pueden pasar 30 personas antes que tu y nadie sabe el criterio que se tiene para seleccionar en qué momento pasaras ESTO SE LLAMA DISCRIMINACIÓN (no soy cliente de ellos pues me asaltaron 4 veces saliendo de esta sucursal)
426,"Pésimo servicio, los ejecutivos no te atienden y el tiempo de espera es de 1 a 2 horas."
427,Buen servicio.  Bancomer es lo mejor que hay hoy día.!!!
428,Excelente servicio de atención al cuentahabiente
429,Las veces que he ido hay varios cajeros en ventanilla y en los automáticos (que hay como 6) un asesor te apoya a usarlos.
430,Son muy especiales para atender
431,"Mala experiencia con los cajeros realmente prestan un servicio al cliente y no tienen por qué verte y ponerte mala cara, además de ser ""prepotentes"", solo una chica que esta como cajera enfocada en el buen trato al cliente."
432,"banco que me tiene muy contenta por que en cualquier tramite que deseas
tienden bien y o tienes que esperar ,mucho si no lo normal ya que esta sucursal
es tranquila y no hay mucha gente pero es buena .."
433,El Banco esta del otro lado de tlalpan dirección centro!
446,Pésimo servicio.
447,Mejor servicio que en otras sucursales
448,"Este banco ya se encuentra abierto ya desde hace como un mes o hasta más, ya que Después de lo ocurrido el 19 de septiembre del 2018 en donde en ls ciudad de México tembló, este edificio de bancomer cerró y se encontraba temporalmente…"
449,Banco con 3 cajeros (una practicaja y dos atm) y  3 (o 4) cajones de estacionamiento; es chica la sucursal
450,"Pésima atención, muy mal servicio, en especial de las personas que otorgan los turnos, su actitud es altanera y prepotente, prefiero ir a otro banco que me quede más lejos que tratar con este personal."
451,No sirve ningún cajero
453,"No tuve problemas con ello. La atención fue excelente, amable y oportuna. Pero creo que es algo pequeño para la población que llega."
454,"Banco con buen servicio, aunque en quincena hay mucha gente. El estacionamiento es amplio y muy barato."
455,"Las Practicajas son bastante primitivas y te devuelven constantemente los billetes. El mayor problema es cuando te devuelven de menos, como en mi caso en que se sobó un billete de $500, y la institución, juez y parte, determina que su máquina reporta que todo bien, que nada se robó.

Mejor depositar en ventanilla."
456,"Un banco español de sinvergüenzas, funcionando como en el tercer mundo. Vergonzoso."
457,Pésimo servicio no se para que piden que saques turno si te atienden los ejecutivos como su santa madre les antoja.... que asco de servicio de verdad lastima que mi empresa pague en esta institución
458,"Pésima atención. El banco está muy sucio y los cajeros frecuentemente están descompuestos. Evitan que subas a hacer depósitos y te mandan a las practicajas, sin embargo, no hay nadie ayudando abajo y la gente se acumula mucho al no saber…"
459,"Sucursal con mal servicio , siempre está muy llena y creo que falta personal"
460,"Siempre está lleno , inclusive las cajas automáticas , servicio regular"
461,"A Favor: Buena Cantidad de Cajeros Automáticos, de Instalación con Silla de Rueda Ascendente para personas con Discapacidad de Movilidad para Transporte a 1 Piso y Escalera de Ascenso Eléctrica, Ambiente Fresco, Espacioso.
En Contra: Banco…"
462,"Los cajeros retienen tu tarjera, en dos ocasiones me ha sucedido en los sábodos que he acudido a retirar dinero. El teléfono no te atiende, solo te enruta a la opsicòn de menú. Revisen què sucede."
463,"Hola, el día de hoy para ser exacto a las 3:28 p.m. tuve pesimo servicio al interior de la sucursal, no entiendo para que ponen a una persona tantas horas en la entrada (perdida de tiempo y dinero) dando turnos si en el area de ejecutivos…"
464,"Un poco escondida la sucursal, para cajero ATM es buena opción no es muy concurrida por las noches. La zona esta en remodelación.

A bit hidden the branch, for ATM is good option is not very busy at night. The area is under renovation."
465,Muy buen servicio
466,"Me sellaron un cheque cuando no debían. Mal servicio, porque me dijeron que no habría problema para cobrarlo después y no fue verdad."
467,"Excelente,mucha seguridad,policías Bancarios, cámaras de seguridad, camara de C4, estacionamiento ,rampa, elevador para personas con discapacidades, estacionamiento gratuito con sello de caja."
468,el día de hoy fuimos a la sucursal y el trato por parte de la directora de la sucursal fue pésimo de hecho seguiremos la queja dejé una carta escrita a mano la directora de la sucursal es prepotente y trata a los clientes pesimooo de hecho subiremos esa queja a otro nivel más alto esto no quedará así
469,Efectivamente el teléfono nunca lo contestan que feos
470,Muy mal servicio
471,Atención rápida
472,Hacer un retiro sin tarjeta es increíble
473,Son una porquería
474,"Excelente servicio,  los ejecutivos son muy amables"
475,"No le doy las 5 estrellas porque tienes que pedir que enciendan el aire acondicionado vi a si la sucursal tiene gente y porque aunque ni tenga gente esperando en ventanillas si haces un depósito menor a La cantidad que te diga cada cajero, te mandan a la practicaja, eso es molesto."
476,Gran cantidad de cajeros automáticos
477,La sucursal más lenta a la que visitó...
493,hoy 28 de agosto 2020 no funcionaron ni cajeros ni praticajas Lázaro Cárdenas #344 col Algrarin alcaldía Cuauhtémoc CP 06880
494,"Pesima atencion, no hay ejecutivos suficientes, no pasan los turnos correspondientes te ponen un tiempo de espera aproximado y termina siendo el doble por el pesimo salto de los turnos"
495,Medio fea la zona pero buen servicio
496,"Dentro de una zona complicada!
Excelente ubicación cuenta con estacionamiento!
Atención que puede mejorar mucho!
Instalaciones limpias y modernas!
Una zona de cajeros inteligentes 24 horas los 365 días del año!
Sobre eje central y viaducto!
Una opción en la zona de narvarte doctores!"
497,"Regular su servicio, tampoco es la mejor"
498,"Tiene lugar de estacionamiento. El lugar es amplio y la atención adecuada, aunque la zona no es de lo más segura."
499,Terrible servicio...
500,"La atención al cliente es pésimo (como pasa regularmente en todos los Bancomer de Ka ciudad) los ejecutivos en lugar de atenderte, siendo que están libres, están platicando."
501,Bien
513,Tienen todos los protocolos de seguridad y muy buena atención
514,Muy buen lugar
515,Dan muy buen servicio a sus clientes como usuarios
516,Está sucursal cuenta con varias cajas y zap para retiro
